acct_id,is_college_pass,total_tickets,total_seats,unique_events,total_spent,avg_ticket_price,median_ticket_price,min_ticket_price,max_ticket_price,total_purchase_price,avg_purchase_price,fiscal_year,active_fy23,active_fy24,active_both_years,first_purchase_date,last_purchase_date,avg_days_before_event,median_days_before_event,min_days_before_event,max_days_before_event,ticket_type_distribution,ticket_type_distribution_fy23,ticket_type_distribution_fy24,source_distribution,age_first,gender_first,marital_status_first,education_first,zip_first,subscription_expected_events,subscription_actual_events,subscription_event_gap,subscription_utilization_pct,subscription_packages
9848210,False,1,1,1,31.0,31.0,31.0,31.0,31.0,31.0,31.0,FY24,False,True,False,2024-03-24,2024-03-24,11.0,11.0,11.0,11.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9848247,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2024-04-04,2024-04-04,22.0,22.0,22.0,22.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},72.0,Male,Married,Graduate School,30506,,,,,
9848267,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2024-04-04,2024-04-04,30.0,30.0,30.0,30.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},20.0,Male,,High School,30214,,,,,
9848366,False,1,2,1,238.0,238.0,238.0,238.0,238.0,119.0,119.0,FY24,False,True,False,2024-04-04,2024-04-04,9.0,9.0,9.0,9.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},,,,,,,,,,
9848405,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-04,2024-04-04,44.0,44.0,44.0,44.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},66.0,Male,Married,College,29205,,,,,
9848443,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-04,2024-04-04,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},58.0,Female,Single,Graduate School,30024,,,,,
9848558,False,1,4,1,368.0,368.0,368.0,368.0,368.0,92.0,92.0,FY24,False,True,False,2024-04-04,2024-04-04,35.0,35.0,35.0,35.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Male,Married,Graduate School,30102,,,,,
9848588,False,1,1,1,38.0,38.0,38.0,38.0,38.0,38.0,38.0,FY24,False,True,False,2024-04-04,2024-04-04,30.0,30.0,30.0,30.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30318,,,,,
9848651,False,1,2,1,140.0,140.0,140.0,140.0,140.0,70.0,70.0,FY24,False,True,False,2024-04-05,2024-04-05,55.0,55.0,55.0,55.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,94025,,,,,
9848678,False,1,2,1,138.0,138.0,138.0,138.0,138.0,69.0,69.0,FY24,False,True,False,2024-04-18,2024-04-18,23.0,23.0,23.0,23.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,Female,Single,,30319,,,,,
9848685,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2023-12-10,2023-12-10,117.0,117.0,117.0,117.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9848871,False,1,2,1,52.0,52.0,52.0,52.0,52.0,26.0,26.0,FY24,False,True,False,2024-04-05,2024-04-05,20.0,20.0,20.0,20.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},60.0,Male,Married,High School,30064,,,,,
9848917,False,1,2,1,256.0,256.0,256.0,256.0,256.0,128.0,128.0,FY24,False,True,False,2024-04-05,2024-04-05,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Male,Single,High School,80917,,,,,
9849005,False,1,1,1,111.0,111.0,111.0,111.0,111.0,111.0,111.0,FY24,False,True,False,2024-04-05,2024-04-05,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,60050,,,,,
9849026,False,1,1,1,53.0,53.0,53.0,53.0,53.0,53.0,53.0,FY24,False,True,False,2024-04-05,2024-04-05,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},,,,,,,,,,
9849058,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-03-04,2024-03-04,32.0,32.0,32.0,32.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},64.0,Male,Married,High School,,,,,,
9849084,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-05,2024-04-05,20.0,20.0,20.0,20.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Male,Married,High School,28036,,,,,
9849091,False,1,2,1,122.0,122.0,122.0,122.0,122.0,61.0,61.0,FY24,False,True,False,2024-04-05,2024-04-05,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,Female,Inferred Single,,30306,,,,,
9849103,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-04,2024-04-04,22.0,22.0,22.0,22.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},24.0,Male,Single,,,,,,,
9849140,False,1,1,1,38.0,38.0,38.0,38.0,38.0,38.0,38.0,FY24,False,True,False,2024-02-22,2024-02-22,43.0,43.0,43.0,43.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},84.0,Female,Single,,,,,,,
9849179,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-03-04,2024-03-04,32.0,32.0,32.0,32.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},58.0,Male,Single,High School,,,,,,
9849182,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-05,2024-04-05,20.0,20.0,20.0,20.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},66.0,Female,Single,College,30121,,,,,
9849218,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-03-04,2024-03-04,32.0,32.0,32.0,32.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9849267,False,1,2,1,142.0,142.0,142.0,142.0,142.0,71.0,71.0,FY24,False,True,False,2024-04-05,2024-04-05,6.0,6.0,6.0,6.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},76.0,Male,Single,Graduate School,30030,,,,,
9849346,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-05,2024-04-05,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},32.0,Female,Single,High School,87018,,,,,
9849416,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-06,2024-04-06,28.0,28.0,28.0,28.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,Unknown,Inferred Single,Graduate School,30326,,,,,
9849493,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-03-27,2024-03-27,9.0,9.0,9.0,9.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9849545,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-03-25,2024-03-25,11.0,11.0,11.0,11.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},22.0,Female,Inferred Single,High School,,,,,,
9849635,False,1,1,1,45.0,45.0,45.0,45.0,45.0,45.0,45.0,FY24,False,True,False,2024-03-30,2024-03-30,6.0,6.0,6.0,6.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},28.0,Female,Single,High School,,,,,,
9849682,False,2,2,1,86.0,43.0,43.0,43.0,43.0,86.0,43.0,FY24,False,True,False,2024-04-05,2024-04-05,15.0,15.0,15.0,15.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},,Unknown,,,30309,,,,,
9849720,False,2,2,1,222.0,111.0,111.0,111.0,111.0,222.0,111.0,FY24,False,True,False,2024-04-05,2024-04-05,21.0,21.0,21.0,21.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},42.0,Male,Married,High School,98607,,,,,
9849767,False,1,1,1,60.0,60.0,60.0,60.0,60.0,60.0,60.0,FY24,False,True,False,2024-04-05,2024-04-05,8.0,8.0,8.0,8.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30309,,,,,
9849817,False,1,2,1,62.0,62.0,62.0,62.0,62.0,31.0,31.0,FY24,False,True,False,2024-04-06,2024-04-06,14.0,14.0,14.0,14.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},22.0,Female,Inferred Single,College,30316,,,,,
9849837,False,1,3,1,123.0,123.0,123.0,123.0,123.0,41.0,41.0,FY24,False,True,False,2024-04-06,2024-04-06,7.0,7.0,7.0,7.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},48.0,Male,Single,High School,30022,,,,,
9849857,False,1,2,1,106.0,106.0,106.0,106.0,106.0,53.0,53.0,FY24,False,True,False,2024-04-06,2024-04-06,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},42.0,Male,Single,,80212-4049,,,,,
9849862,False,1,2,1,100.0,100.0,100.0,100.0,100.0,50.0,50.0,FY24,False,True,False,2024-04-06,2024-04-06,14.0,14.0,14.0,14.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},30.0,Female,Single,High School,43147,,,,,
9849890,False,1,2,1,52.0,52.0,52.0,52.0,52.0,26.0,26.0,FY24,False,True,False,2024-04-06,2024-04-06,56.0,56.0,56.0,56.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},34.0,Female,Single,High School,30316,,,,,
9850048,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-04-06,2024-04-06,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},68.0,Female,Single,,30082,,,,,
9850060,False,1,2,1,186.0,186.0,186.0,186.0,186.0,93.0,93.0,FY24,False,True,False,2024-04-06,2024-04-06,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,V2S 4K4,,,,,
9850103,False,1,1,1,41.0,41.0,41.0,41.0,41.0,41.0,41.0,FY24,False,True,False,2024-04-06,2024-04-06,7.0,7.0,7.0,7.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},46.0,Male,Single,High School,29406,,,,,
9850134,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-06,2024-04-06,42.0,42.0,42.0,42.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},40.0,Male,Married,High School,20785,,,,,
9850148,False,1,2,1,186.0,186.0,186.0,186.0,186.0,93.0,93.0,FY24,False,True,False,2024-04-06,2024-04-06,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},36.0,Male,Married,High School,85044,,,,,
9850320,False,1,2,1,156.0,156.0,156.0,156.0,156.0,78.0,78.0,FY24,False,True,False,2024-04-07,2024-04-07,19.0,19.0,19.0,19.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},26.0,Female,Single,High School,94015,,,,,
9850458,False,1,1,1,48.0,48.0,48.0,48.0,48.0,48.0,48.0,FY24,False,True,False,2024-04-07,2024-04-07,13.0,13.0,13.0,13.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9850509,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-04-07,2024-04-07,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},26.0,Male,Inferred Single,High School,30126,,,,,
9850628,False,1,5,1,225.0,225.0,225.0,225.0,225.0,45.0,45.0,FY24,False,True,False,2024-04-07,2024-04-07,18.0,18.0,18.0,18.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Male,Married,College,30157,,,,,
9850691,False,2,6,2,402.4,201.2,201.2,156.0,246.4,139.6,69.8,FY24,False,True,False,2024-04-07,2024-05-28,20.5,20.5,16.0,25.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},34.0,Female,Single,,34104,,,,,
9850701,False,2,4,1,240.0,120.0,120.0,84.0,156.0,120.0,60.0,FY24,False,True,False,2024-04-07,2024-04-22,11.5,11.5,4.0,19.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},52.0,Male,Married,College,30011,,,,,
9850780,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-02-07,2024-02-07,79.0,79.0,79.0,79.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9850812,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-04-08,2024-04-08,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Male,Married,College,30017,,,,,
9851142,False,1,2,1,252.0,252.0,252.0,252.0,252.0,126.0,126.0,FY24,False,True,False,2024-04-08,2024-04-08,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,68112,,,,,
9851215,False,1,2,1,62.0,62.0,62.0,62.0,62.0,31.0,31.0,FY24,False,True,False,2024-04-08,2024-04-08,12.0,12.0,12.0,12.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},44.0,Male,Married,College,30110,,,,,
9851220,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-04-08,2024-04-08,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},42.0,Male,Single,High School,30309,,,,,
9851240,False,1,1,1,41.0,41.0,41.0,41.0,41.0,41.0,41.0,FY24,False,True,False,2024-04-08,2024-04-08,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},46.0,Male,Married,College,30115,,,,,
9851419,False,1,2,1,186.0,186.0,186.0,186.0,186.0,93.0,93.0,FY24,False,True,False,2024-04-08,2024-04-08,5.0,5.0,5.0,5.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9851442,False,1,2,1,142.0,142.0,142.0,142.0,142.0,71.0,71.0,FY24,False,True,False,2024-04-08,2024-04-08,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Male,Married,College,30068,,,,,
9851499,False,1,2,1,166.0,166.0,166.0,166.0,166.0,83.0,83.0,FY24,False,True,False,2024-04-08,2024-04-08,10.0,10.0,10.0,10.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},56.0,Male,Married,College,37421,,,,,
9851535,False,1,1,1,61.0,61.0,61.0,61.0,61.0,61.0,61.0,FY24,False,True,False,2024-04-08,2024-04-08,12.0,12.0,12.0,12.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},66.0,Male,Married,Graduate School,32608,,,,,
9851565,False,1,2,1,62.0,62.0,62.0,62.0,62.0,31.0,31.0,FY24,False,True,False,2024-04-08,2024-04-08,12.0,12.0,12.0,12.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},48.0,Male,Married,High School,30132,,,,,
9851589,False,2,4,1,226.0,113.0,113.0,106.0,120.0,113.0,56.5,FY24,False,True,False,2024-04-08,2024-04-08,5.0,5.0,5.0,5.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},,Male,Inferred Single,,97115,,,,,
9851636,False,1,1,1,121.0,121.0,121.0,121.0,121.0,121.0,121.0,FY24,False,True,False,2024-04-08,2024-04-08,12.0,12.0,12.0,12.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9851876,False,1,3,1,168.0,168.0,168.0,168.0,168.0,56.0,56.0,FY24,False,True,False,2024-04-09,2024-04-09,17.0,17.0,17.0,17.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},52.0,Male,Married,College,30338-5239,,,,,
9851885,False,1,4,1,144.0,144.0,144.0,144.0,144.0,36.0,36.0,FY24,False,True,False,2023-12-23,2023-12-23,112.0,112.0,112.0,112.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9851898,False,1,2,1,84.0,84.0,84.0,84.0,84.0,42.0,42.0,FY24,False,True,False,2024-04-09,2024-04-09,9.0,9.0,9.0,9.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},24.0,Male,Single,College,,,,,,
9852045,False,1,2,1,106.0,106.0,106.0,106.0,106.0,53.0,53.0,FY24,False,True,False,2024-04-09,2024-04-09,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},42.0,Male,Married,College,30122,,,,,
9852135,False,1,1,1,71.0,71.0,71.0,71.0,71.0,71.0,71.0,FY24,False,True,False,2024-04-09,2024-04-09,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},64.0,Male,Single,College,30312-3461,,,,,
9852151,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-09,2024-04-09,25.0,25.0,25.0,25.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},42.0,Male,Single,High School,30024,,,,,
9852164,False,1,2,1,62.0,62.0,62.0,62.0,62.0,31.0,31.0,FY24,False,True,False,2024-04-09,2024-04-09,11.0,11.0,11.0,11.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},42.0,Male,Married,High School,30017,,,,,
9852221,False,1,1,1,78.0,78.0,78.0,78.0,78.0,78.0,78.0,FY24,False,True,False,2024-04-09,2024-04-09,17.0,17.0,17.0,17.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},28.0,Female,Single,College,30263,,,,,
9852231,False,1,2,1,120.0,120.0,120.0,120.0,120.0,60.0,60.0,FY24,False,True,False,2024-04-09,2024-04-09,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},56.0,Female,Single,,30317,,,,,
9852247,False,1,2,1,106.0,106.0,106.0,106.0,106.0,53.0,53.0,FY24,False,True,False,2024-04-09,2024-04-09,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},48.0,Male,Married,College,30307,,,,,
9852275,False,1,4,1,224.0,224.0,224.0,224.0,224.0,56.0,56.0,FY24,False,True,False,2024-04-09,2024-04-09,16.0,16.0,16.0,16.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},58.0,Male,Married,High School,30040,,,,,
9852351,False,1,4,1,180.0,180.0,180.0,180.0,180.0,45.0,45.0,FY24,False,True,False,2024-04-09,2024-04-09,17.0,17.0,17.0,17.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Male,Married,,60070,,,,,
9852425,False,1,2,1,52.0,52.0,52.0,52.0,52.0,26.0,26.0,FY24,False,True,False,2024-04-09,2024-04-09,16.0,16.0,16.0,16.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,Male,Inferred Single,,30339,,,,,
9852439,False,2,2,1,76.0,38.0,38.0,38.0,38.0,76.0,38.0,FY24,False,True,False,2024-04-09,2024-04-09,9.0,9.0,9.0,9.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},40.0,Male,Single,,30305,,,,,
9852472,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-04-09,2024-04-09,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30643,,,,,
9852556,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-04-09,2024-04-09,4.0,4.0,4.0,4.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},58.0,Male,Married,High School,15243,,,,,
9852578,False,1,2,1,112.0,112.0,112.0,112.0,112.0,56.0,56.0,FY24,False,True,False,2024-04-09,2024-04-09,23.0,23.0,23.0,23.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30096,,,,,
9852789,False,1,1,1,33.0,33.0,33.0,33.0,33.0,33.0,33.0,FY24,False,True,False,2024-04-10,2024-04-10,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30043,,,,,
9852817,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-10,2024-04-10,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},38.0,Male,Single,,30308,,,,,
9852876,False,1,3,1,123.0,123.0,123.0,123.0,123.0,41.0,41.0,FY24,False,True,False,2024-04-10,2024-04-10,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Male,Single,Graduate School,29153,,,,,
9852908,False,1,2,1,82.0,82.0,82.0,82.0,82.0,41.0,41.0,FY24,False,True,False,2024-04-10,2024-04-10,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30067,,,,,
9852916,False,2,2,1,222.0,111.0,111.0,111.0,111.0,222.0,111.0,FY24,False,True,False,2024-04-10,2024-04-10,59.0,59.0,59.0,59.0,{'Single Ticket': 2},{},{'Single Ticket': 2},{'online': 2},58.0,Male,Married,High School,30307,,,,,
9852920,False,1,4,1,212.0,212.0,212.0,212.0,212.0,53.0,53.0,FY24,False,True,False,2024-04-10,2024-04-10,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},64.0,Male,Married,College,30080,,,,,
9852982,False,1,1,1,60.0,60.0,60.0,60.0,60.0,60.0,60.0,FY24,False,True,False,2024-04-10,2024-04-10,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},38.0,Male,Single,High School,74112,,,,,
9853023,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-10,2024-04-10,38.0,38.0,38.0,38.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Male,Single,,30024,,,,,
9853031,False,1,1,1,126.0,126.0,126.0,126.0,126.0,126.0,126.0,FY24,False,True,False,2024-04-10,2024-04-10,1.0,1.0,1.0,1.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},36.0,Male,Single,High School,30033,,,,,
9853098,False,1,4,1,224.0,224.0,224.0,224.0,224.0,56.0,56.0,FY24,False,True,False,2024-04-10,2024-04-10,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},78.0,Male,Married,Graduate School,30041,,,,,
9853138,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-10,2024-04-10,8.0,8.0,8.0,8.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},42.0,Male,Married,High School,30205,,,,,
9853154,False,1,2,1,76.0,76.0,76.0,76.0,76.0,38.0,38.0,FY24,False,True,False,2024-04-10,2024-04-10,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30329,,,,,
9853164,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-10,2024-04-10,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9853232,False,1,1,1,38.0,38.0,38.0,38.0,38.0,38.0,38.0,FY24,False,True,False,2024-04-10,2024-04-10,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},40.0,Male,Single,High School,19143,,,,,
9853367,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-04-10,2024-04-10,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30309,,,,,
9853397,False,1,1,1,56.0,56.0,56.0,56.0,56.0,56.0,56.0,FY24,False,True,False,2024-04-10,2024-04-10,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,,,,,,
9853408,False,1,1,1,119.0,119.0,119.0,119.0,119.0,119.0,119.0,FY24,False,True,False,2024-04-10,2024-04-10,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'ASO Staff': 1},,,,,30305,,,,,
9853413,False,1,2,1,90.0,90.0,90.0,90.0,90.0,45.0,45.0,FY24,False,True,False,2024-04-10,2024-04-10,8.0,8.0,8.0,8.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},,,,,30008,,,,,
9853492,False,1,6,1,323.4,323.4,323.4,323.4,323.4,53.9,53.9,FY24,False,True,False,2024-04-10,2024-04-10,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},56.0,Male,Married,,30068,,,,,
9853502,False,1,3,1,168.0,168.0,168.0,168.0,168.0,56.0,56.0,FY24,False,True,False,2024-04-10,2024-04-10,24.0,24.0,24.0,24.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},34.0,Male,,,30005,,,,,
9853568,False,1,2,1,142.0,142.0,142.0,142.0,142.0,71.0,71.0,FY24,False,True,False,2024-04-10,2024-04-10,3.0,3.0,3.0,3.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},70.0,Male,Married,,30328,,,,,
9853724,True,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,College Pass,False,False,False,2024-05-01,2024-06-03,2.75,2.5,1.0,5.0,{},{},{},{'online': 4},,,,,30318,,,,,
9853837,False,1,2,1,106.0,106.0,106.0,106.0,106.0,53.0,53.0,FY24,False,True,False,2024-04-11,2024-04-11,0.0,0.0,0.0,0.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},64.0,Male,Single,Graduate School,77005,,,,,
9853850,False,1,2,1,222.0,222.0,222.0,222.0,222.0,111.0,111.0,FY24,False,True,False,2024-04-11,2024-04-11,15.0,15.0,15.0,15.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},34.0,Male,Inferred Single,High School,30309,,,,,
9853865,False,1,2,1,106.0,106.0,106.0,106.0,106.0,53.0,53.0,FY24,False,True,False,2024-04-11,2024-04-11,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},54.0,Female,Single,College,29455,,,,,
9853918,False,1,2,1,142.0,142.0,142.0,142.0,142.0,71.0,71.0,FY24,False,True,False,2024-04-11,2024-04-11,2.0,2.0,2.0,2.0,{'Single Ticket': 1},{},{'Single Ticket': 1},{'online': 1},50.0,Female,Single,Graduate School,30316,,,,,
